Device Type,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,O-M-D Traffic (StL Index),Origin Zone Traffic (StL Index),Middle Filter Zone Traffic (StL Index),Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,1162,528,4947,1310
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),21,8713,4869,32624,899
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),4,2732,1531,9440,856
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),17,3809,2180,12516,909
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),5,6620,3752,994,815
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,2120,1216,207,848
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,1162,528,188,782
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),4,8713,4869,1295,848
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),4,2732,1531,253,848
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),7,6620,3752,1712,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),7,2865,1620,810,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),8,8713,4869,2177,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),8,3809,2180,1076,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,6620,3752,3105,1219
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),9,2865,1620,1608,1219
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),8,8713,4869,4215,999
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),8,3809,2180,2202,999
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),5,6620,3752,4631,682
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),5,2865,1620,2065,682
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),4,8713,4869,5910,667
Commercial,16,Stillwater Blvd South,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),4,3809,2180,2798,667
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),7,6620,3807,7157,903
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,2120,1171,1522,551
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),2,2865,1672,3007,1473
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,4,Norell Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,1162,649,1167,686
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),4,8713,4844,8791,551
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,4,Norell Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),4,2732,1403,1928,551
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),320,6620,3807,34268,211
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),118,2120,1171,9795,230
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),142,2865,1672,13335,212
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),50,1162,649,6438,165
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),9,255,204,2342,171
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),417,8713,4844,44765,231
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),166,2732,1403,12805,256
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),181,3809,2206,17762,234
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),66,1577,914,8676,148
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),4,301,198,2669,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),63,1496,1187,9625,150
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),16,596,419,2641,122
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),24,450,366,2796,181
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),8,230,135,1699,120
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,2: Average Weekend Day (Sa-Su),5: Late PM (7pm-12am),16,152,177,1447,148
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),493,6620,3807,7721,195
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),2,218,112,242,156
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),166,2120,1171,2296,196
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),190,2865,1672,2989,194
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),129,1162,649,1810,190
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),7,255,204,384,277
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),647,8713,4844,9764,194
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),210,2732,1403,2900,207
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),249,3809,2206,3795,177
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),175,1577,914,2370,194
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),13,301,198,419,277
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),47,1496,1187,2227,126
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),16,596,419,736,104
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),24,450,366,730,138
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),8,230,135,447,136
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),14,6620,3807,122,195
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),7,2120,1171,35,193
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),2,2865,1672,64,154
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),5,1162,649,23,218
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),25,8713,4844,175,195
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),13,2732,1403,43,193
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),4,3809,2206,98,154
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,8,South Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),8,1577,914,33,218
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),19,6620,3807,24472,1019
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),5,2120,1171,6975,856
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),12,2865,1672,9288,993
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,9,East TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,1162,649,4947,1310
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),25,8713,4844,32624,899
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),8,2732,1403,9440,856
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,9,East TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),17,3809,2206,12516,909
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),7,6620,3807,994,815
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),5,2120,1171,207,848
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),2,1162,649,188,782
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),8,8713,4844,1295,848
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,11,Oak Green Ave South,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),8,2732,1403,253,848
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),7,6620,3807,1712,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,13,58th St West,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),7,2865,1672,810,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),8,8713,4844,2177,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,13,58th St West,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),8,3809,2206,1076,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),9,6620,3807,3105,1219
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,14,Greeley St,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),9,2865,1672,1608,1219
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),8,8713,4844,4215,999
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,14,Greeley St,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),8,3809,2206,2202,999
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),5,6620,3807,4631,682
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,15,Washington Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),5,2865,1672,2065,682
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),4,8713,4844,5910,667
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,15,Washington Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),4,3809,2206,2798,667
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),2,6620,3807,301,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,20,North Frontage Road,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),2,2120,1171,56,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),4,8713,4844,445,N/A
Commercial,16,Stillwater Blvd South,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,20,North Frontage Road,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),4,2732,1403,73,N/A
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),2,3588,7720,34268,N/A
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),2,1783,2978,13335,N/A
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),4,4807,9751,44765,N/A
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),4,2486,3795,17762,N/A
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),151,3588,7720,7721,226
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),14,1079,2298,2296,289
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),77,1783,2978,2989,234
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),51,500,1816,1810,204
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),9,93,384,384,185
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),209,4807,9751,9764,233
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),2: Peak AM (6am-10am),13,1417,2892,2900,348
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),3: Mid-Day (10am-3pm),104,2486,3795,3795,247
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),4: Peak PM (3pm-7pm),88,682,2362,2370,206
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,1: Average Weekday (M-Th),5: Late PM (7pm-12am),4,79,419,419,127
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),0: All Day (12am-12am),8,817,2257,2227,111
Commercial,17,58th St East,yes,N/A,no,1,Manning Ave,N/A,no,7,North Manning Ave,yes,N/A,no,2: Average Weekend Day (Sa-Su),2: Peak AM (6am-10am),8,311,765,736,111
Commercial,17,58th St East,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),8,3588,3752,34268,147
Commercial,17,58th St East,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),8,133,240,2359,147
Commercial,17,58th St East,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),14,4807,4869,44765,147
Commercial,17,58th St East,yes,N/A,no,2,TH 36 EB Stillwater Blvd Off Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),14,144,265,2853,147
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),0: All Day (12am-12am),542,3588,3807,34268,219
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),1: Early AM (12am-6am),33,133,112,2359,152
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),2: Peak AM (6am-10am),140,1079,1171,9795,233
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),3: Mid-Day (10am-3pm),244,1783,1672,13335,218
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),4: Peak PM (3pm-7pm),110,500,649,6438,228
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,0: Average Day (M-Su),5: Late PM (7pm-12am),15,93,204,2342,151
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),0: All Day (12am-12am),752,4807,4844,44765,223
Commercial,17,58th St East,yes,N/A,no,3,TH 36 WB Stillwater Blvd On-Ramp,N/A,no,6,West TH 36,yes,N/A,no,1: Average Weekday (M-Th),1: Early AM (12am-6am),40,144,123,2853,146
